subs_;offer_price;offer_name;campaign_id;contact_uuid;response_uuid;transaction_date;accept_indicator;region
27336621330;448.2;flash offer;CAMP_d81723b9;2107b080-b48c-4807-92dd-6f3c63889f8f;08e4a6f9-5fa9-436e-b7be-4a08777577b8;2026/02/06;0;Mpumalanga
27687465720;383.12;bundle boost;CAMP_7fa47c7e;e6810f7a-ef4f-4035-8220-7087ff6bcd6c;fdb8597a-c418-496d-968b-ede23fd0ff33;2026/01/15;1;Free State
27726553707;429.99;flash offer;CAMP_b5c354b1;7792f327-88eb-4443-b4eb-65d88101c526;971cff36-fc88-43ce-83d2-6bffc56b5532;2026/02/11;0;Eastern Cape
27970458422;146.13;weekend deal;CAMP_2d622d4a;9a599919-46ec-4787-9159-2acde40f6127;406fd1a9-3bca-4419-8331-13a9eff10914;2026/02/05;1;Mpumalanga
27376423414;8.74;loyalty reward;CAMP_a412f448;80b23c6c-8bef-4971-9a9d-6becd738420e;0deedea6-3168-409f-a5f9-43452ede9666;2026/01/22;0;Eastern Cape
27019880021;352.66;loyalty reward;CAMP_a1a279a5;c5ef28b5-3f65-4d8c-8a23-7e69e414cda0;ad895865-7679-4e44-a480-f5fd156c563e;2026/01/22;1;Mpumalanga
27040253479;215.43;bundle boost;CAMP_aa2f5198;2999443a-630f-405a-a747-2144ac35a4eb;e0533c3d-c81b-4d8c-8a95-ceb55a2f89e9;2026/03/01;1;North West
27967713107;414.31;data saver;CAMP_7829ef03;229a607e-da74-4933-943f-5d96453eb08f;da9bfcec-730a-45d5-97ba-f3942e1e6cbf;2026/01/13;0;Gauteng
27109864451;456.16;data saver;CAMP_9678ed90;04dcfc12-3c24-4f1f-abd9-587fe757de1b;1d7b5c00-ad69-470c-82c4-6b25bda1fcba;2026/02/16;1;Northern Cape
27148532111;151.25;bundle boost;CAMP_66ac82ba;b16ba43b-c895-40bb-863c-8db3011b500f;cab7a46b-3373-434d-9d60-eab489aaa99b;2026/02/27;1;Eastern Cape
27022745783;29.85;loyalty reward;CAMP_d81723b9;e2db306a-3963-4a14-b63c-1dfb52be1404;b84203e9-d48a-4bad-b4dc-989402d368ba;2026/03/02;0;North West
27140830123;333.85;bundle boost;CAMP_df5e0430;26b583ed-79cf-447e-9f0e-9abfefd9eba1;eff71d1f-3fd9-491e-ab71-45433eed94df;2026/03/04;0;Gauteng
27649267714;498.75;feature promo;CAMP_b5a684fb;67447fe8-c798-436f-869f-6e83dae50f3b;a22d7378-a7bf-44cc-8ade-9f24c1570b7e;2026/02/08;1;Gauteng
27136699806;68.31;data saver;CAMP_84aff86c;a198e888-716b-4afa-a0a8-96ce3c43d490;d6c7e59b-f1f3-4a11-a323-9eaf7b4b7705;2026/01/22;0;Western Cape
27125949455;58.28;feature promo;CAMP_84aff86c;55434e06-d2d3-4940-a6d2-46f75a497c21;961b6591-1f6b-494c-a87e-a069b830b0ad;2026/01/24;0;Western Cape
27151341063;191.46;loyalty reward;CAMP_e6999d8d;b9838c10-b60e-4eb4-95c6-645441a16393;1ee226e9-cd48-462c-abe3-325295949dd8;2026/03/05;0;Free State
27442954818;432.89;data saver;CAMP_0db7ab78;34a5055d-f5ce-42d1-b8e5-5596d6282dc9;a55be042-6fd9-49dc-80f6-af5e2c9371d5;2026/03/08;0;Free State
27647077901;108.38;data saver;CAMP_8c9ed32a;f02c8d6e-c574-4a87-9218-25b92f2437f3;03662a23-213d-4f21-b8cb-3d481a919b9c;2026/02/11;1;Northern Cape
27881985458;252.2;data saver;CAMP_6f1cf533;49e3a909-7dd5-4a2d-bf6d-3e0e48845c19;ee9b3731-1ce5-470f-aa62-141e8e856f1d;2026/02/28;1;North West
27184876856;81.55;summer special;CAMP_c7e3d314;ce7333c1-7a57-4b97-b220-78ad6e90346e;3bf7056c-b241-4dec-b16b-9eacd94e4243;2026/01/12;1;Mpumalanga
27749268708;479.04;feature promo;CAMP_dddcc94b;b40baeb7-b283-4559-b525-c69200af17bf;e55f29b5-3d85-4617-9932-3554ef42e5d1;2026/01/11;0;North West
27535248488;307.79;flash offer;CAMP_65a2423f;b0e89ac0-0805-4551-826b-65d719f037c7;bf58e7bc-a7e7-4290-b2c1-b7a754579b36;2026/03/10;1;Gauteng
27918670636;411.83;summer special;CAMP_11f756ee;128823e6-a84b-493d-ac0f-38cab210ee10;33fc3bfd-0156-4484-831a-405aba0cd83b;2026/03/10;1;Mpumalanga
27364679960;466.0;loyalty reward;CAMP_e6999d8d;617ae188-6d33-48da-979b-d831663b4b14;7f358724-3d57-406d-9ea8-68fa5970e25d;2026/01/27;1;Eastern Cape
27232114105;35.09;summer special;CAMP_0db7ab78;134d1778-8cd8-44a9-a01f-5fd36099066d;88e25658-ad0e-4fab-917d-dddfe888fa13;2026/01/14;0;Western Cape
27203596701;429.36;loyalty reward;CAMP_dfada313;bb84436f-82fc-4986-8679-020806e6f96b;4dccf3a7-1d55-4c56-afe6-fc6ed5582e24;2026/03/10;0;Mpumalanga
27092217746;123.59;data saver;CAMP_dddcc94b;583ee6e1-7a75-40cc-af63-18a2c01db340;7b300de6-735c-4134-8dc4-2f62539b724d;2026/02/03;1;Eastern Cape
27797028842;363.23;bundle boost;CAMP_b5a684fb;c9e6b12a-f661-4d45-85ae-8b70fe28ba84;eb79b5fd-65dd-4feb-8328-52e53d62af05;2026/01/28;1;Western Cape
27748953982;250.36;summer special;CAMP_e4f5f0ad;e43b9283-dd76-42dd-8783-ec754b7626f6;859838f0-7497-402e-a633-0b5c74ca136c;2026/03/02;1;North West
27040253479;208.29;summer special;CAMP_7fa47c7e;fcf53ebd-4fc9-4bee-ad2a-31d44de3cd02;7e879484-852a-49cd-89a3-41f4e68ade64;2026/02/16;0;North West
27610696687;334.47;bundle boost;CAMP_71316a02;7d64e2be-769d-44ff-b970-d29c9628134c;f3607765-2e79-4d59-8c6b-e8014b102d1b;2026/01/22;1;KwaZulu-Natal
27856108556;129.14;flash offer;CAMP_a1a279a5;c96c0c12-b0e8-40da-8b0a-c85bcc62f115;e4d8cb0e-7d90-4c92-a347-49113852dc0e;2026/02/17;1;Northern Cape
27185464578;75.47;data saver;CAMP_5551ccc0;43b8b6b6-2206-4a3b-be19-79a1c2643b00;453b0014-5441-41f9-817d-9cd0a72f5937;2026/03/06;0;Northern Cape
27531477658;496.02;flash offer;CAMP_5551ccc0;3f0f04ed-9911-4565-81a0-ed2780940dc6;ff1f2d97-3376-4bcd-8a1e-f4722689ce5b;2026/02/21;1;North West
27195192993;174.06;bundle boost;CAMP_b5a684fb;2c3c0234-91fd-4dd4-9c2d-35f1478174c2;184a3552-4678-4a40-8c58-edf7c4ff9c73;2026/01/18;1;Western Cape
27722227300;473.42;loyalty reward;CAMP_aa2f5198;2e274b64-8951-446f-b5fe-99f672cff678;8dca986b-4c37-4fdb-8a1f-b836c1c144bc;2026/01/27;1;Free State
27968032695;150.2;weekend deal;CAMP_d6fe8fa3;acc8a628-c176-4eac-949c-6354c0b746bb;6af95ddb-27a8-4f39-8a5d-2eb3495ba934;2026/02/21;0;KwaZulu-Natal
27720713929;176.47;loyalty reward;CAMP_ffc5693b;b6f2461d-e0ec-469f-a938-119e480f1931;05ab3c9c-47d3-4045-ab68-cbf1fbb28a2a;2026/01/26;1;Mpumalanga
27952765366;311.05;flash offer;CAMP_5ac0fa09;d0c9483d-8b36-4fd7-b18b-d6331a6d6025;2378a3f1-4d15-4b4b-9f19-a81f4e543598;2026/03/05;1;North West
27865351120;463.23;loyalty reward;CAMP_5ac0fa09;d5bc1007-fd63-480e-ac71-1332fa215f3b;7445ae6e-0599-4743-ad0f-782d20714f68;2026/02/14;0;Free State
27976303082;199.71;summer special;CAMP_b8a1f736;d8c6c692-1fbb-4a3b-b9ff-b32d355a320e;151dd3a6-9088-4859-84ce-be83978ba826;2026/01/28;1;North West
27430940451;379.0;feature promo;CAMP_c02c6c69;fe947bb6-f27b-448c-8d31-169db9fa3ad0;07b7a408-8345-4a27-b0f6-f8ef7625f06f;2026/02/27;1;Northern Cape
27106115005;52.51;summer special;CAMP_a4243a0c;0f74f8c4-cb65-42ed-9f14-6406ab038ac0;b427a167-75ea-4d62-b4b3-081b760d287f;2026/01/26;0;Gauteng
27193297147;491.16;feature promo;CAMP_66ac82ba;0ef4b9e7-4da3-4071-b01b-27d366ecd7db;f7a72ad7-19c2-4981-bfce-6a3909f80e7f;2026/01/23;1;KwaZulu-Natal
27736874740;394.5;weekend deal;CAMP_2d622d4a;f7598021-9a3a-494f-b240-63fe8e586abd;6998e228-46f1-485a-a6a9-647e0709a882;2026/01/27;1;Mpumalanga
27812285689;32.92;bundle boost;CAMP_8c9ed32a;b8c6bc2c-ba4e-462d-9e18-77fb87768ba6;e148a1c9-24d3-469a-ab54-1f20702df495;2026/02/11;0;Mpumalanga
27853121886;10.23;flash offer;CAMP_11f756ee;22718f6c-60c7-425c-b3e7-2aa1c6be5cb4;1ea1c899-55c3-4de6-98ce-68dd0d812d0e;2026/01/12;1;Eastern Cape
27164541575;451.15;data saver;CAMP_da530e13;01ba0fa2-5c5f-43ae-8359-396983b866e9;7b6e54ce-131e-4345-a729-db724e4a55ea;2026/02/14;0;Western Cape
27706410028;167.56;feature promo;CAMP_e1c90ad1;d929e539-8e3d-412b-8f6d-78a598f9aac0;7ed1bec4-cbc4-455f-9770-6c539e098e01;2026/02/13;0;KwaZulu-Natal
27310520993;157.43;loyalty reward;CAMP_d6fe8fa3;4334ce3e-535b-41d2-898d-a2daa3aebff2;5b54e07b-eb6e-47f5-8433-3cea990740bd;2026/02/13;0;North West
27989805866;151.12;bundle boost;CAMP_7728f69b;a4bffdf2-0eed-4c0d-a95e-f68937a50d1d;d866dc2d-62fc-4a6d-b07f-17c348c669ce;2026/01/31;0;Gauteng
27723217363;199.32;data saver;CAMP_d81723b9;44ae3cbb-915f-4465-87d6-c5a5efa816bd;8c1985c1-b6b9-46ef-b1fd-c50a1ececcbb;2026/03/08;0;Free State
27949723488;405.85;loyalty reward;CAMP_b5c354b1;73a4515a-383a-4eba-a09a-9e4516b77dfd;fa7802db-1277-4df2-a413-ee67be5af040;2026/01/30;0;Eastern Cape
27979248985;71.47;data saver;CAMP_1821394f;97f6e621-e44f-47d3-a001-06ab077480ef;ca711b99-b096-4f10-910c-2f9a13078290;2026/01/19;1;Eastern Cape
27862105714;15.61;data saver;CAMP_8c9ed32a;2bf83745-8a42-45dd-ab25-4d48af0a90b8;38ffc70a-8f1f-4eaf-b6d9-d9f2fd153c5f;2026/02/19;0;Gauteng
27866344784;366.3;loyalty reward;CAMP_b8a1f736;0ac1f7de-5bce-4aaf-95fd-5053cbbe22c2;7dc8627b-56fb-4ae3-8fe0-895b17f9a166;2026/01/14;1;Western Cape
27546628865;59.4;bundle boost;CAMP_7829ef03;93e67032-db29-4649-9d2b-3077109bdf62;4ed10d97-ec56-4f21-b949-143a636fc2e6;2026/02/15;1;Limpopo
27801951860;266.38;loyalty reward;CAMP_d6fe8fa3;d8e7e1fc-7511-43f6-894c-99bb6658443b;4823a013-fec8-4413-bcc8-e683e1d3a445;2026/01/11;1;Eastern Cape
27283578889;201.02;weekend deal;CAMP_5ac0fa09;cf78d0e8-e6a1-449b-a36d-333cf3558300;32b4136a-f0ca-4656-ba8f-e415b51b755f;2026/03/01;0;Mpumalanga
27063470074;437.54;bundle boost;CAMP_7829ef03;4a11562b-d522-4da7-b4d0-14337b5b78f4;7b5c2457-c6ed-4a43-9c5a-92b7e7c4cd2e;2026/01/25;1;Limpopo
27327597088;417.01;weekend deal;CAMP_2d622d4a;9c8dc354-e03a-479d-a964-69a3a4f088ac;6951fe21-5123-4da4-be93-1992d84abb8a;2026/02/17;0;KwaZulu-Natal
27518588931;58.66;summer special;CAMP_7829ef03;3b71d869-24b4-46d4-889a-cc5282b2f4b9;8de9bd36-1724-4aec-bee5-ba0d2b57879f;2026/03/03;0;Northern Cape
27210275877;218.4;data saver;CAMP_5551ccc0;8500b435-1e4e-42ae-839d-e45b5abb49b1;e46721b1-1db4-42d3-b6dd-90853e2ff104;2026/02/25;0;Eastern Cape
27394835278;61.45;flash offer;CAMP_84aff86c;4e9dd3dc-6c9e-45ba-b18c-9a3ec99001bc;b9059750-d1e1-4d14-b6ed-17915beff154;2026/02/24;1;Eastern Cape
27246529017;210.54;data saver;CAMP_e4f5f0ad;122a6bee-f869-41a5-bfac-19983ed0b140;38cec68c-2cc1-4176-9988-1942ab40cf50;2026/03/07;0;Gauteng
27437157750;85.74;bundle boost;CAMP_dddcc94b;2092d962-06ed-49b3-a6a8-bb20d43ca97c;391c8b8e-9ae9-4002-b82b-e738c4622c16;2026/01/22;0;Limpopo
27119262314;462.73;summer special;CAMP_20a3dcb5;c3a5689a-c004-44e4-862a-94a3f0aa6099;653f2a01-65ea-470e-8b00-470a93690e30;2026/03/06;1;Free State
27020171948;195.7;summer special;CAMP_b5a684fb;07a33e92-8254-4616-a5ea-7c192450dacf;52d38b81-9e68-41fb-9842-813383c26ead;2026/02/26;1;Limpopo
27867598476;277.55;bundle boost;CAMP_11f756ee;ae15b442-48a6-4f9b-9ed2-a72a88337bda;c650d44d-2b4d-42de-af13-86a29e236294;2026/01/17;1;KwaZulu-Natal
27837954995;148.51;data saver;CAMP_7fa47c7e;e1b0ee8e-f9ac-4971-b993-40c81f547647;ff115c29-daf1-4f52-8eed-cbdda9a540f7;2026/03/06;0;Northern Cape
27808016808;60.11;data saver;CAMP_7728f69b;2cfd790a-00c0-41df-af3e-eadfca56c989;5352e2e0-78db-4e04-9d4d-86cd241b9d57;2026/02/08;0;North West
27184876856;73.37;loyalty reward;CAMP_d81723b9;5bc90a2f-586c-4bdf-b91f-a187ea4703b7;055de1f8-14ff-4502-b27e-da79ccaabdf6;2026/02/15;0;Northern Cape
27959379570;485.98;weekend deal;CAMP_ba93795c;95708429-7560-4909-8ebd-1cab129a77e1;f25090d3-5ac2-4f7a-a4e9-ebfcf0634f7f;2026/02/09;1;Gauteng
27808856395;443.79;bundle boost;CAMP_2d622d4a;5a96b063-0ccc-41ec-8127-3bf33e57cee4;1d72cc04-1a3e-415f-9a94-54279e61eb6f;2026/02/25;0;Gauteng
27779957582;80.73;feature promo;CAMP_4236e746;7d34943b-7f74-4d96-ac4b-2ee54eea4a10;ceca7a3b-2e7e-4580-baac-526934aa6103;2026/01/14;0;North West
27862105714;371.75;feature promo;CAMP_b5c354b1;51db9c68-fe09-49f8-8e11-451f07f38035;570383cc-f6a0-43ad-abc5-890cea957e03;2026/03/02;1;North West
27404729854;416.5;summer special;CAMP_e0eeadf6;65c5c408-7c2f-4b45-b20e-81b42c92ac97;82b77383-1da2-44f5-8111-7ccb6def135d;2026/03/07;0;Gauteng
27051025787;249.47;summer special;CAMP_ba93795c;69aa3f63-e675-4838-903f-28b7a8952039;bb65a79a-5841-4f54-9d48-c0224528b63d;2026/03/07;1;Free State
27688542894;146.48;data saver;CAMP_b1b8d7d8;f08b65ed-63c2-4737-8231-4e305c2ff7e8;abbe85cb-65dd-4fca-9ba7-07547d7081b1;2026/01/10;1;Gauteng
27335444813;483.69;flash offer;CAMP_b8a1f736;5886879c-40c5-40a1-8d17-e0ad5cb9f07c;68377a36-2667-4203-a131-cc8b83beddd6;2026/02/15;0;Eastern Cape
27523739474;281.25;data saver;CAMP_8787d73e;cb0535ec-cc95-470a-a158-ac6b2ef58370;6051b799-0ea3-4a6a-8255-0f57bf2639a6;2026/03/03;1;Free State
27819282445;404.1;data saver;CAMP_e0eeadf6;f5b41d2b-1f1f-4585-91bb-8656acd95fd8;e22c2073-040d-4e86-af50-40a1bf1f14d7;2026/03/07;1;Western Cape
27133085094;359.1;summer special;CAMP_cc6bb4e5;16eba468-7b35-4ca1-aa04-a1b8cd08e6fe;860e518b-9290-42b1-87e5-799641082b57;2026/02/09;1;Northern Cape
27457677781;436.76;feature promo;CAMP_9678ed90;2e094b5d-8964-4342-9588-146026e5b684;3bb81405-1ed3-4fd0-99b6-6f5cd735d686;2026/02/03;0;Eastern Cape
27601447725;333.98;bundle boost;CAMP_66ac82ba;29f19340-8b8c-488d-8265-42815aec3d12;48f73da9-f057-428a-85fe-e6b938c02e4c;2026/01/26;0;Free State
27294180445;58.31;summer special;CAMP_da530e13;8bc300c1-1f32-4983-8090-3f0ee0777730;a2b136fa-15c7-4258-ad63-94a1b165d80c;2026/01/09;1;Northern Cape
27192239828;143.9;weekend deal;CAMP_ba93795c;3f5ef822-daf1-463c-a19f-8e4dc28b955e;d2812194-af1a-40df-b14a-d2ca04b78749;2026/02/26;1;Eastern Cape
27587304660;91.14;summer special;CAMP_df5e0430;3e9fa574-0924-44b7-ba62-6d7a8c2167e9;9a7bdad4-ce04-4884-b12d-af2c1cfcec87;2026/01/12;1;North West
27130393325;370.79;summer special;CAMP_caa65975;694a0e45-7c11-41a3-b942-93c76841928b;a5c37903-a402-47cb-ac23-bf556ed5bf17;2026/02/09;1;Western Cape
27724262162;486.31;bundle boost;CAMP_1821394f;e7ef795c-08b6-4631-94f8-2ddd6a2cfa4a;56c0b1f2-8b72-4f98-b868-3297eb5d06ac;2026/01/17;1;Eastern Cape
27458670304;261.16;summer special;CAMP_df5e0430;7d556056-f64f-4c83-bbd8-00d79da6b106;6d1bbd40-82ff-41ba-ad6b-70366434d7b8;2026/03/10;1;Limpopo
27374111125;104.68;summer special;CAMP_fa99b374;41c2c283-8375-44cb-b381-5a0e1f92f4a4;edbd6559-db91-4343-83de-f41c5a73877b;2026/02/22;0;KwaZulu-Natal
27987967288;486.58;flash offer;CAMP_2d622d4a;0d552ff8-fe7b-4ea4-a1a0-17b750d18436;e8e43a84-737d-4339-90a4-1c14b9745095;2026/03/02;0;Northern Cape
27353489820;92.54;bundle boost;CAMP_5551ccc0;ff6e27ff-e4ab-4cad-a6ac-caff70e24aca;26242866-5d7f-42f1-a5b3-7b12af34f0db;2026/02/25;0;Eastern Cape
27810936401;142.34;weekend deal;CAMP_e4f5f0ad;dbc21e32-11de-4dcd-b46b-69ba112a296f;3522e076-f0bf-45d6-9e1f-97bee4345e1c;2026/02/04;0;Northern Cape
27570189536;350.94;data saver;CAMP_b5a684fb;b5a1a966-408f-47d6-9899-e476b1c6c9ad;8c019308-f971-4d92-b4a3-f99c7ed46aa2;2026/01/23;0;KwaZulu-Natal
27829233413;30.91;weekend deal;CAMP_71316a02;4e5ec11f-7f0b-4446-a039-dd8a9a4ea953;9d19053f-3628-448f-a106-9d2194877635;2026/02/15;1;Gauteng
27725204175;311.76;feature promo;CAMP_7728f69b;c2f0aa6f-3afc-4e08-8721-d68d769d4eda;a4d07829-dae5-41d3-ad1e-5caae1f3a22b;2026/01/13;0;Northern Cape
27059474540;250.09;summer special;CAMP_4236e746;c4ca5027-d391-4b93-9fb1-bbf709b69e6f;fd102a41-95aa-47ae-8cf2-fea1ac239f94;2026/02/09;1;Eastern Cape
27740206696;169.37;flash offer;CAMP_cc486657;6c0118be-ce7a-4257-8bcd-95697ff14d84;2d381491-8c1f-436f-9c82-9a59ab97e827;2026/03/03;1;Gauteng
27289042490;209.53;loyalty reward;CAMP_aa2f5198;fd07ce13-ea18-488b-b123-7422bad129f6;7a053562-4b51-4de9-90e8-b30a1a0ac181;2026/01/10;1;Mpumalanga
27088138819;35.75;flash offer;CAMP_4236e746;d8c7ad00-4fb5-4388-a611-094c1c6cb3bf;667f6a8d-4699-461d-a9e1-bb3be3faada5;2026/01/22;0;Western Cape
27195555634;354.83;weekend deal;CAMP_c02c6c69;d21df43c-4c23-4c0c-95b8-c9f8bda95e4b;dd88c6eb-c742-4ddf-91ec-210d40685464;2026/02/27;1;Northern Cape
27988871480;388.52;bundle boost;CAMP_a4243a0c;5019c4f6-3a63-4056-b891-35aeb7e5ad70;df7d1653-a238-45fa-a87e-446d38a08bf1;2026/02/03;1;Limpopo
27950801941;164.02;flash offer;CAMP_8c9ed32a;c8a72e0f-8342-4262-a913-1a603127bfc0;f19a3747-b915-4229-abe3-5887142d7fbc;2026/02/06;1;Mpumalanga
27756406917;47.87;bundle boost;CAMP_a1a279a5;a1914716-59b8-4029-8718-c23c68382f4c;fc4baab0-d7f3-4aed-8abe-1d44b87dd739;2026/01/09;0;North West
27935802562;391.86;feature promo;CAMP_fa99b374;be8dddef-4d64-4bd5-8b5a-99520b818353;517f790f-4538-41ca-aa6b-6b185b0b005f;2026/02/20;1;Gauteng
27520383157;140.52;summer special;CAMP_df5e0430;b3a21c90-b0fc-43db-9836-39be1bcd2f81;e24c3a00-8176-4d32-a104-201bf2fcd6d0;2026/02/21;1;Free State
27029036924;410.02;loyalty reward;CAMP_ffc5693b;418d07c8-26d6-4ebd-8ab8-0cd1ba1c4969;98b67004-828a-4f11-a957-6190df14effc;2026/01/28;1;Eastern Cape
27912433011;220.96;bundle boost;CAMP_dfada313;8b9beecc-6b6a-4f7a-b16a-3ea1f1d997f1;3d0b75de-707b-4c0d-ab1d-51b71fb04d34;2026/01/14;1;Mpumalanga
27479195465;194.92;loyalty reward;CAMP_5551ccc0;e0adbda0-c2dc-4f63-b36d-8bcab68a094d;49bfb202-9fb2-4a13-b8ba-933f6bf96e40;2026/01/16;1;Free State
27230175583;389.97;loyalty reward;CAMP_7fa47c7e;1ebd072e-86d5-48e3-8c97-21a9b35663dd;cea52af3-1a02-4b77-8dfc-30a59112737c;2026/02/25;0;Mpumalanga
27015810013;145.3;feature promo;CAMP_cc6bb4e5;8b388ec1-4ef8-4108-a35f-1ca6314b25d7;5675d044-6bcb-4f27-ba58-b1de155b087e;2026/02/15;1;KwaZulu-Natal
27983791345;233.73;loyalty reward;CAMP_0db7ab78;d7b6f1a6-955d-43f5-a18b-1920251e51cc;a24c9744-8d07-4df5-abd6-9751418e1318;2026/02/25;0;Eastern Cape
27905467061;49.28;feature promo;CAMP_bf68e35d;55c435bc-00bb-4c75-a3e2-9ce9a0f65574;78e1840c-e22b-458d-8f51-7cfdf4ba3416;2026/02/04;1;Northern Cape
27508352031;77.67;feature promo;CAMP_71316a02;19befc24-b642-4534-a5e8-a978f4e8a24a;cbaf478c-8dbd-4ac7-b8f6-01124ebe4818;2026/02/06;0;Limpopo
27942035079;316.31;bundle boost;CAMP_7728f69b;937a9e03-44c3-47f4-8cd6-f774fa46449e;fbb16657-fa1a-438f-b157-323c305ff765;2026/03/10;1;Northern Cape
27016904693;58.05;data saver;CAMP_b8a1f736;ec9ef015-2b15-4002-9ce1-82916e580a5c;837e5708-2fb8-4f36-a4c4-c236d6a6c57d;2026/02/03;1;Mpumalanga
27283807934;452.55;bundle boost;CAMP_b1b8d7d8;e9f81bf3-19ec-47e1-918f-57c47879a0ba;bb30c3ae-f8cb-4201-bc7d-f4f20dbec3df;2026/02/28;1;Northern Cape
27744646178;216.28;feature promo;CAMP_dddcc94b;86c35d83-ff82-4a66-b414-348971d791b1;075a4031-7198-4527-a60f-9827503e0408;2026/02/09;1;Northern Cape
27515952440;159.93;bundle boost;CAMP_df5e0430;617dbaea-bdbe-4ddc-8189-cd96212cad81;82382176-2632-4fdf-a5bd-f11065b32ca1;2026/01/23;0;Eastern Cape
27530813053;220.4;weekend deal;CAMP_5ac0fa09;599bb39d-7af8-47ae-8087-4f42e1993db8;f6c57fbb-e670-47a7-93f4-42c2adabb25b;2026/01/22;1;Limpopo
27319153006;149.81;weekend deal;CAMP_e0eeadf6;0f137f08-bccf-4de7-9d7f-701830c03879;0ce6d89c-81e2-4054-b57a-b4deca1085ce;2026/01/21;1;North West
27366451137;309.7;loyalty reward;CAMP_b5a684fb;409f2434-7dfc-4e0f-80c0-455f72816cae;e4451e4b-a743-45d3-9cba-93c590816483;2026/02/05;0;KwaZulu-Natal
27905323236;254.84;summer special;CAMP_7728f69b;2452dd2a-f12d-43bb-b606-9f70ef4bb503;f98dbafd-3428-445a-a68a-aea4a12a1e70;2026/01/21;0;Mpumalanga
27071923370;93.23;summer special;CAMP_20a3dcb5;20bbb126-2777-4d42-ae14-f1d56acd56cc;5947a2b0-c55f-4e87-be14-e93a492ecd1b;2026/02/22;0;Free State
27541215683;420.13;data saver;CAMP_a4243a0c;036fdd91-0ab7-4380-a065-0a6865ffa6ad;a5df676e-f511-45a0-8012-b5246c72c200;2026/01/30;1;Western Cape
27687698949;457.1;data saver;CAMP_b5c354b1;49481b1d-2c4b-48e7-b011-d80b1638340f;53e7be08-d9ea-4713-8e0e-ed5d16275d60;2026/02/09;1;KwaZulu-Natal
27912813191;120.26;loyalty reward;CAMP_b1b8d7d8;ad454c2c-b1fa-4c8f-9189-6318c7750a02;8889864a-9983-4f28-9232-d368b43478c0;2026/01/25;0;KwaZulu-Natal
27541957805;22.71;summer special;CAMP_e0eeadf6;74b18c0c-64e4-4012-a285-3e4ca2281cdb;46a8f990-c88a-4bb0-b7f3-a879ea5746ee;2026/02/22;1;Eastern Cape
27953472924;97.21;flash offer;CAMP_e4f5f0ad;23dcb6f4-8144-4c13-b2a6-7301ebcb2509;0c299e24-c4a5-4bb9-865c-fead69c6b0df;2026/02/19;0;Gauteng
27546201538;233.18;summer special;CAMP_4236e746;cf4d917b-68fe-4f58-9150-2a72ad1164ee;b1547df8-f6a5-4dd2-bd02-c81d91ae8304;2026/02/13;1;Northern Cape
27366381194;43.11;loyalty reward;CAMP_7fa47c7e;29e17cfc-e2e7-4b28-9680-8a3214d4a8c7;0dfc8dd7-48e0-428d-8de0-523704d93f79;2026/03/03;0;KwaZulu-Natal
27303265853;346.49;weekend deal;CAMP_e0eeadf6;2ad8c9b8-ab1c-4798-9f45-d0939f934b44;731c8c0a-cde0-4787-a8d5-5bd50baabc81;2026/01/11;0;KwaZulu-Natal
27913853496;169.18;feature promo;CAMP_1821394f;410684e5-d1df-4e39-b617-ea15fd292b36;da1c478c-7628-4d5e-9475-57c267fc1f4f;2026/01/23;0;Free State
27409586628;334.42;summer special;CAMP_c7e3d314;c60d2fe0-380a-4cb9-acee-f866bb40afef;6b597a13-a4d0-41c8-ae92-59d0574c1af8;2026/01/21;1;North West
27262799992;220.69;flash offer;CAMP_aa2f5198;7217f327-151a-4e87-8168-df6cfcd1fb5d;d0f682dc-1c23-4bc9-8f30-58f69530f3e8;2026/02/12;1;Western Cape
27569241350;114.89;flash offer;CAMP_da530e13;a8f93b5f-7acf-430d-987f-915294f3def3;23dc76e7-8490-4507-8385-01f4e750ccf6;2026/01/23;1;KwaZulu-Natal
27787028406;305.18;weekend deal;CAMP_dbfecedd;00a6d343-dab7-4683-891f-3c146dcb057f;c492df99-9420-4ff9-90f6-961fe6e10832;2026/02/07;1;KwaZulu-Natal
27609783960;254.41;bundle boost;CAMP_66ac82ba;5b17cfe8-388d-4d1d-8e79-90943fd73597;8a80bfd7-006a-4ebd-ad5c-04d3b8f0bb6a;2026/01/14;1;Eastern Cape
27442954818;171.67;flash offer;CAMP_e6999d8d;dd18350d-188f-4dca-b988-c44bb4a024e5;be389a03-8626-4c9b-8ee8-bb1a6a5f84ff;2026/03/03;0;Free State
27273365138;373.27;weekend deal;CAMP_bf68e35d;caa7057c-11c8-481f-bcb4-c5bfb83c2260;6366ac91-a702-4543-89a6-417da9b7beba;2026/02/24;1;Western Cape
27507624447;241.61;summer special;CAMP_6f1cf533;c9565ddc-645d-4d3b-814c-0cf84bc35de4;56da6e77-1a7c-4fcd-8198-a09e76b31b64;2026/03/05;0;Northern Cape
27595418046;370.48;loyalty reward;CAMP_dbfecedd;6012c873-1651-4683-b27f-f59c99caddd7;c9829e07-ff30-4723-ac32-8cf4709cc175;2026/01/28;1;Western Cape
27476051703;287.74;summer special;CAMP_2d622d4a;8d1721f6-3033-4992-bebe-3d3584cce181;a5b43a7b-c524-43b3-a5b1-95921aa945c7;2026/02/11;0;Northern Cape
